ID_Num,Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
33388,68,non-binary,88844,high school,5,4524,rural,291,37,fall,1,0,0
33390,56,non-binary,33461,master,7,3693,suburban,238,140,summer,0,0,0
33391,41,non-binary,37226,doctorate,8,1661,rural,205,42,winter,0,1,0
33392,55,non-binary,105926,high school,1,3031,rural,263,272,winter,1,0,1
33397,26,male,96438,high school,3,4931,suburban,287,251,fall,1,1,0
33398,66,female,91340,high school,7,4137,rural,208,114,spring,1,0,0
33399,68,male,109111,bachelor,9,2656,rural,152,287,summer,0,0,0
33402,36,female,97897,high school,4,4064,suburban,269,99,winter,0,0,0
33404,27,female,56001,doctorate,1,4348,rural,159,171,winter,0,1,1
33407,58,female,73991,bachelor,2,2604,rural,140,222,winter,1,0,1
33413,62,non-binary,116874,bachelor,4,2652,suburban,186,246,spring,0,1,1
33423,51,male,97288,master,3,2453,rural,247,76,winter,0,1,0
33437,54,female,61203,master,2,896,urban,72,279,winter,1,0,1
33438,27,female,107197,doctorate,8,2412,rural,31,271,winter,1,0,1
33440,37,male,20176,master,6,1044,urban,130,250,summer,0,1,0
33443,57,female,63845,doctorate,9,3175,urban,261,62,winter,0,0,0
33449,63,female,77276,bachelor,1,4477,rural,42,37,fall,0,0,0
33455,38,female,32565,doctorate,3,3584,rural,221,208,fall,0,1,0
33460,62,male,33114,master,4,4042,rural,44,50,fall,1,0,1
33461,39,female,57643,high school,3,4563,rural,39,201,spring,0,0,1
33471,55,female,108343,master,8,3542,suburban,30,227,winter,1,1,0
33484,24,non-binary,22450,high school,4,4708,rural,206,10,summer,0,0,0
33485,39,non-binary,74457,master,4,1740,suburban,68,127,summer,1,0,1
33490,27,non-binary,35455,high school,5,3215,rural,39,240,summer,1,0,1
33494,66,non-binary,48888,bachelor,6,4474,suburban,169,5,fall,0,0,0
33496,40,non-binary,71853,master,1,4498,urban,210,23,fall,1,1,0
33501,65,male,44164,master,7,4700,urban,21,277,winter,1,1,0
33508,31,non-binary,103716,high school,3,3839,urban,233,120,fall,0,0,0
33509,20,male,112121,doctorate,7,3845,rural,232,213,winter,1,1,0
33515,40,male,47268,master,6,1248,suburban,102,121,fall,0,1,0
33525,40,female,110858,doctorate,8,4950,urban,69,226,summer,0,0,1
33535,66,female,108070,master,5,2500,rural,73,15,fall,1,0,0
33538,28,female,97247,high school,8,2216,rural,160,51,summer,1,0,0
33539,46,female,20159,bachelor,4,4327,urban,293,298,spring,1,1,0
33549,36,male,39033,high school,9,4042,rural,193,16,summer,1,0,0
33559,45,male,30062,master,4,3992,urban,46,98,winter,1,0,1
33566,48,non-binary,118641,master,2,4157,urban,176,74,fall,0,1,0
33568,59,male,94506,high school,5,1074,rural,145,67,spring,0,0,0
33575,33,female,20233,bachelor,5,2876,suburban,25,139,fall,0,1,0
33577,46,male,75506,doctorate,9,3435,urban,238,185,summer,1,0,0
33579,61,male,101551,doctorate,2,2498,rural,76,160,fall,0,1,1
33582,36,male,72115,bachelor,6,4246,urban,31,131,summer,1,0,0
33583,31,non-binary,35691,master,2,3169,rural,242,287,summer,1,1,1
33592,50,male,27835,bachelor,0,4291,suburban,164,111,winter,0,0,0
33593,63,male,84493,doctorate,9,3428,suburban,223,256,spring,1,1,0
33597,65,non-binary,67014,doctorate,7,1955,urban,85,100,winter,0,0,0
33599,36,female,81513,bachelor,6,4720,suburban,252,144,winter,1,1,0
33604,19,non-binary,106410,doctorate,9,3681,suburban,128,208,fall,1,0,0
33605,61,non-binary,115402,high school,2,995,rural,68,98,spring,1,1,0
33610,24,non-binary,63744,master,3,1287,rural,30,46,spring,1,0,0
33616,67,female,107014,master,5,2554,rural,91,168,fall,1,0,1
33622,41,non-binary,118720,bachelor,9,1598,suburban,90,152,spring,0,1,1
33632,43,female,32336,bachelor,8,621,rural,2,273,summer,0,1,0
33643,55,male,113631,master,6,4507,suburban,24,49,winter,1,1,0
33652,29,male,66673,bachelor,5,891,urban,12,78,spring,1,1,1
33654,68,male,109893,doctorate,8,1343,rural,175,97,winter,1,0,0
33658,46,male,118251,high school,6,3571,suburban,196,52,winter,0,0,0
33659,26,female,100890,doctorate,2,4120,urban,228,35,winter,1,0,0
33662,48,male,107604,master,9,4072,urban,105,130,fall,1,0,1
33667,55,female,37229,bachelor,5,4486,rural,26,293,summer,0,1,0
33668,49,male,37728,doctorate,2,2586,urban,154,201,spring,1,0,1
33672,38,male,26988,high school,1,777,suburban,217,123,spring,1,0,0
33687,68,female,117640,high school,2,4277,urban,275,120,winter,1,0,0
33690,61,female,33692,doctorate,5,2538,rural,118,183,summer,1,0,1
33692,54,female,86868,master,7,901,urban,153,288,summer,0,0,0
33705,41,non-binary,29375,doctorate,5,3595,rural,154,113,spring,1,0,0
33706,66,non-binary,88293,doctorate,2,4338,suburban,68,117,summer,1,1,0
33709,50,male,71010,master,3,2583,suburban,230,206,fall,0,1,0
33711,52,male,45853,bachelor,1,3397,suburban,233,130,spring,0,0,0
33714,59,male,82218,doctorate,5,4359,rural,48,145,fall,0,1,0
33720,49,male,53662,doctorate,5,4248,urban,154,82,fall,1,1,0
33722,30,non-binary,89429,doctorate,8,1688,suburban,282,37,spring,1,0,0
33727,65,male,81195,master,9,1601,urban,163,66,fall,1,0,0
33732,26,male,57209,master,1,2327,suburban,182,91,fall,0,1,0
33733,48,male,97168,doctorate,8,2575,urban,15,136,summer,0,0,1
33736,47,female,93184,bachelor,2,3313,rural,192,156,spring,1,1,0
33740,52,female,110526,bachelor,9,3877,suburban,119,96,summer,0,0,0
33741,45,non-binary,119881,high school,1,4202,rural,73,215,winter,1,0,1
33746,39,non-binary,105962,bachelor,3,3875,suburban,274,58,fall,1,0,0
33750,23,non-binary,100702,master,8,2004,rural,276,139,spring,0,0,0
33760,28,female,114410,master,1,4027,rural,17,185,fall,0,0,1
33763,41,female,39334,bachelor,3,4409,rural,141,128,spring,1,0,0
33766,31,female,77729,bachelor,9,4674,urban,209,187,fall,0,1,0
33767,64,non-binary,46726,bachelor,0,4943,urban,156,178,winter,0,0,0
33774,48,male,97817,doctorate,6,2164,urban,241,60,summer,1,0,0
33775,48,male,27343,master,6,2905,rural,57,249,fall,1,1,0
33777,23,female,97637,doctorate,7,2428,urban,212,279,summer,0,1,1
33782,69,male,25976,master,2,4966,rural,153,266,spring,1,0,1
33791,60,non-binary,46350,bachelor,9,2721,suburban,224,278,fall,0,1,0
33799,23,female,93374,doctorate,1,1098,suburban,62,286,winter,0,0,0
33801,23,female,38802,doctorate,6,1790,urban,15,46,fall,0,1,0
33805,69,female,45250,master,8,2101,rural,175,99,winter,1,1,0
33806,26,non-binary,114722,doctorate,1,3178,rural,25,153,summer,1,1,1
33809,21,female,76325,master,6,554,urban,203,208,spring,1,0,0
33814,20,non-binary,85148,doctorate,3,2681,suburban,26,251,winter,1,1,0
33819,43,non-binary,77651,bachelor,6,2037,urban,86,271,spring,1,1,1
33823,29,male,84127,master,1,2439,suburban,210,73,winter,0,0,0
33834,32,non-binary,99568,high school,9,3895,suburban,62,297,spring,0,1,0
33837,62,non-binary,55178,doctorate,1,1930,rural,137,184,fall,1,0,0
33838,19,female,86904,master,3,1670,rural,197,248,fall,1,1,0
33840,37,female,108110,doctorate,5,2206,rural,161,10,fall,0,0,0
33843,48,male,102773,doctorate,8,2802,urban,249,176,winter,0,1,0
33852,51,male,49183,master,6,2709,urban,296,254,spring,1,1,0
33855,20,male,118348,doctorate,9,2880,urban,2,273,summer,1,0,0
33859,56,non-binary,106915,master,8,2586,rural,256,229,summer,0,0,0
33867,58,non-binary,32594,master,7,2588,suburban,123,186,winter,0,0,0
33869,40,male,64572,master,5,4619,urban,213,144,summer,0,0,0
33873,36,female,65867,master,9,1143,suburban,139,128,summer,0,0,0
33876,68,female,57445,doctorate,0,3266,urban,288,76,summer,0,1,0
33883,43,male,107754,high school,1,1891,suburban,58,213,summer,0,1,0
33888,66,non-binary,101652,bachelor,4,2423,urban,201,80,fall,1,0,0
33894,60,female,34363,bachelor,1,2698,urban,31,56,summer,0,0,0
33904,42,female,70602,high school,4,4055,urban,76,138,winter,0,1,1
33906,58,male,88752,master,9,2935,urban,289,7,summer,0,0,0
33907,61,female,105398,doctorate,1,2566,rural,11,41,fall,0,1,1
33913,57,female,119788,bachelor,0,2333,rural,96,227,winter,1,1,0
33915,68,non-binary,30558,master,4,4148,urban,108,263,winter,0,0,1
33919,18,male,68694,master,5,2193,rural,171,4,summer,0,0,0
33926,48,female,20830,bachelor,2,3348,suburban,210,16,fall,1,0,0
33931,33,female,80330,master,0,687,rural,43,126,spring,0,1,0
33933,52,male,70797,high school,1,2138,rural,70,179,winter,0,0,0
33934,28,female,83866,high school,1,4264,rural,244,213,winter,0,1,0
33948,56,non-binary,92260,high school,8,3438,urban,194,264,spring,0,1,0
33960,45,non-binary,99037,bachelor,1,1814,suburban,246,163,winter,0,0,0
33969,53,non-binary,94886,bachelor,5,2733,suburban,154,58,spring,1,1,0
33973,55,male,74110,high school,4,2404,rural,94,196,fall,1,0,1
33974,57,male,56175,high school,2,1284,urban,252,97,winter,1,0,0
33976,48,male,27755,high school,0,3145,urban,254,120,spring,1,0,0
33978,59,non-binary,50429,doctorate,0,4495,urban,84,236,spring,1,1,1
33979,56,male,66708,master,3,624,urban,277,205,summer,0,0,0
33985,65,female,52174,high school,0,2188,rural,275,294,winter,1,1,0
33986,36,male,115162,doctorate,6,1405,suburban,219,23,fall,1,1,0
33987,60,male,45040,doctorate,2,4993,urban,213,19,winter,0,0,0
33990,40,female,20941,doctorate,0,1039,urban,236,9,fall,0,0,0
33998,56,male,114319,high school,9,2696,rural,175,105,winter,1,1,0
34014,66,male,42658,master,3,2421,rural,219,133,summer,1,1,0
34016,26,female,32161,high school,2,575,suburban,25,1,fall,0,1,0
34018,22,female,89782,master,2,1702,suburban,104,204,fall,1,0,1
34020,57,non-binary,73671,high school,8,4044,suburban,121,232,summer,0,0,0
34022,51,non-binary,60070,master,9,3145,suburban,195,183,fall,0,1,0
34026,33,female,108262,doctorate,3,4010,rural,247,72,summer,0,0,0
34052,52,non-binary,74896,bachelor,9,862,rural,165,36,winter,0,0,0
34063,37,female,98995,high school,0,4398,rural,196,76,fall,0,1,0
34066,51,female,41499,master,3,2505,suburban,46,159,spring,0,0,1
34067,54,non-binary,46384,bachelor,3,3559,urban,258,258,winter,1,1,0
34069,30,non-binary,72506,high school,9,2120,urban,23,268,summer,1,1,1
34073,18,female,80690,bachelor,8,1908,suburban,204,109,spring,1,0,0
34096,32,male,118102,high school,9,4940,suburban,4,93,fall,0,0,0
34097,46,female,97029,doctorate,4,4798,suburban,8,248,winter,1,1,1
34100,52,female,115920,high school,2,1342,suburban,133,189,winter,0,0,1
34105,63,female,76812,bachelor,3,1928,urban,151,101,spring,1,1,0
34106,45,non-binary,105286,high school,8,4332,urban,6,284,summer,0,0,0
34110,21,female,110279,master,4,3288,suburban,89,251,fall,1,0,0
34112,51,female,119127,bachelor,0,2277,suburban,254,253,winter,0,1,0
34118,18,female,31327,doctorate,0,4582,rural,150,9,fall,1,1,0
34121,35,female,96533,doctorate,6,3576,suburban,252,147,fall,1,0,0
34122,49,female,113987,master,8,877,rural,7,218,fall,1,1,0
34125,58,male,42532,high school,6,1723,urban,266,234,fall,1,1,0
34126,63,male,69012,doctorate,6,4850,rural,37,249,winter,1,1,1
34129,30,female,70071,bachelor,4,556,urban,139,99,summer,1,1,0
34131,56,female,101998,high school,7,3878,suburban,223,205,spring,1,1,0
34142,34,male,63555,master,5,661,suburban,3,97,spring,1,0,1
34147,38,non-binary,22667,high school,2,3398,suburban,254,246,winter,0,1,0
34154,25,male,60925,doctorate,7,1662,suburban,169,144,fall,1,1,0
34156,55,male,115456,high school,1,2231,urban,285,141,spring,0,1,0
34158,39,male,85723,doctorate,5,2470,suburban,156,74,summer,0,0,0
34159,46,female,46033,doctorate,5,4242,rural,274,204,spring,0,1,0
34161,27,male,91420,bachelor,9,709,urban,128,47,spring,0,1,0
34165,35,male,27924,master,4,3362,urban,142,275,winter,1,1,1
34170,58,non-binary,113201,doctorate,9,3076,urban,88,195,fall,1,1,1
34177,36,male,103063,bachelor,6,883,urban,209,46,summer,1,0,0
34181,32,female,64928,high school,0,3100,suburban,55,147,summer,1,1,1
34183,35,female,111172,master,1,2033,rural,129,36,winter,0,1,0
34186,67,female,28616,high school,6,1732,urban,215,108,winter,1,0,0
34187,29,non-binary,83481,doctorate,1,1797,suburban,82,205,summer,0,0,1
34189,36,non-binary,78626,high school,9,3305,suburban,141,157,spring,1,1,0
34190,29,male,110459,master,4,3482,suburban,253,260,spring,0,1,0
34195,37,non-binary,99949,master,7,3734,rural,66,105,spring,1,1,0
34200,63,female,58007,bachelor,9,4032,suburban,246,81,summer,0,1,0
34206,41,female,41130,master,3,2730,rural,76,2,winter,0,0,0
34208,33,female,38734,high school,5,1579,rural,59,7,spring,1,0,0
34210,40,male,26457,doctorate,6,2680,rural,149,117,winter,0,0,0
34212,28,non-binary,68491,bachelor,3,2763,suburban,102,262,winter,1,0,1
34214,27,male,36265,bachelor,1,2609,suburban,85,101,spring,0,0,1
34228,24,male,77293,high school,3,581,urban,149,157,winter,1,0,0
34232,33,male,55121,bachelor,0,2897,suburban,80,35,summer,1,0,0
34233,65,non-binary,108336,bachelor,6,2635,urban,232,238,winter,0,0,1
34238,37,female,57504,master,8,1407,urban,3,149,spring,0,0,1
34240,53,female,98988,master,0,4890,suburban,132,236,winter,1,0,0
34255,68,male,20283,master,1,3414,suburban,19,228,spring,0,1,0
34259,30,non-binary,98037,bachelor,1,1195,urban,277,141,winter,0,1,0
34261,19,non-binary,40082,doctorate,1,3471,suburban,230,246,spring,1,0,0
34264,69,non-binary,36336,bachelor,7,2112,rural,215,269,summer,0,0,0
34271,65,non-binary,99796,doctorate,3,1568,rural,236,133,spring,0,0,0
34278,69,female,107386,high school,4,553,rural,182,207,summer,1,0,1
34286,49,male,90569,bachelor,1,3038,suburban,46,277,summer,0,0,1
34290,29,male,30371,high school,1,1147,urban,202,213,fall,1,1,1
34295,55,non-binary,71545,master,7,858,suburban,9,272,spring,0,1,0
34302,52,non-binary,93912,high school,1,4580,urban,72,11,winter,0,1,0
34313,67,male,34638,high school,3,3985,rural,132,11,winter,0,1,0
34316,57,female,45412,high school,2,4089,urban,83,218,spring,1,0,1
34322,50,female,70186,bachelor,8,4383,urban,55,293,fall,1,1,0
34330,60,non-binary,111416,doctorate,4,2060,urban,47,41,spring,0,1,0
34338,58,non-binary,58573,bachelor,1,2529,rural,184,202,summer,0,1,0
34339,62,female,29688,high school,2,717,suburban,193,158,spring,1,0,0
34341,62,female,48008,master,9,2501,rural,244,201,fall,1,0,0
34352,26,non-binary,85719,high school,3,2220,suburban,180,161,spring,0,1,0
34355,42,female,79518,master,9,2802,rural,264,130,winter,1,0,0
34356,41,female,100611,high school,5,2119,suburban,266,293,summer,1,1,1
34367,61,non-binary,119470,doctorate,0,1330,rural,51,140,winter,1,1,0
34369,54,male,36376,master,7,673,rural,47,202,summer,0,0,0
34378,33,female,98712,master,8,1874,rural,15,118,winter,0,0,1
34382,60,non-binary,31237,master,3,739,suburban,52,167,winter,0,1,0
34384,36,female,64232,high school,4,2181,suburban,71,189,summer,0,0,1
34387,58,non-binary,24787,bachelor,2,655,rural,59,52,spring,0,0,0
34397,68,non-binary,50204,doctorate,8,3777,suburban,190,153,winter,1,1,0
34398,65,female,106296,bachelor,2,3435,suburban,97,37,spring,1,1,0
34401,39,male,66248,master,4,3253,suburban,13,249,summer,1,1,1
34417,63,female,22649,doctorate,2,1686,urban,297,187,spring,0,0,0
34427,48,female,41881,master,0,2828,urban,40,116,winter,1,1,0
34430,66,non-binary,75502,doctorate,2,2363,rural,147,241,fall,0,0,0
34434,48,female,88072,doctorate,2,680,urban,248,244,fall,1,1,0
34449,47,male,58401,high school,0,3459,urban,195,57,fall,1,0,0
34455,21,non-binary,106856,bachelor,1,4501,rural,91,138,spring,1,0,1
34456,61,male,74094,high school,5,2149,rural,112,187,spring,0,0,1
34457,53,non-binary,40121,master,8,3187,rural,134,138,fall,1,0,1
34459,29,male,112695,bachelor,7,1817,urban,241,57,spring,0,0,0
34461,38,male,58186,master,2,1292,urban,109,99,fall,0,1,0
34466,52,male,106162,doctorate,6,3265,urban,14,46,spring,0,0,0
34472,65,non-binary,94623,master,9,1228,suburban,223,62,summer,0,1,0
34475,23,female,108678,high school,5,912,urban,191,57,summer,1,1,0
34479,20,non-binary,87572,doctorate,5,526,urban,290,148,spring,0,1,0
34487,18,male,52782,doctorate,0,2425,urban,7,67,spring,0,0,1
34488,20,male,67116,master,6,880,rural,244,221,summer,0,1,0
34490,42,non-binary,26145,bachelor,8,2912,suburban,152,265,spring,0,0,1
34494,58,male,42476,doctorate,9,696,suburban,150,61,winter,1,1,0
34502,36,male,92288,master,7,804,suburban,42,191,winter,0,0,1
34508,27,male,29591,master,7,4477,rural,285,269,fall,0,1,0
34515,55,non-binary,102389,bachelor,1,4553,urban,117,118,fall,0,1,0
34516,45,female,41569,master,6,1331,urban,121,161,fall,0,1,0
34537,43,female,61655,master,3,4135,urban,115,235,spring,0,0,1
34542,54,non-binary,88096,master,9,1665,rural,178,190,fall,0,0,0
34551,53,female,61697,doctorate,0,2006,rural,26,155,summer,1,0,1
34552,26,non-binary,115758,high school,2,1728,rural,167,119,summer,1,1,0
34555,20,male,93828,master,4,4447,suburban,99,113,fall,0,1,0
34556,21,female,54276,doctorate,3,2107,rural,272,206,spring,1,1,0
34572,41,male,56661,bachelor,3,4362,suburban,211,139,winter,1,1,0
34574,60,non-binary,83526,bachelor,3,3743,suburban,33,181,spring,1,0,1
34582,61,non-binary,82688,bachelor,7,762,suburban,220,156,spring,1,1,0
34598,27,non-binary,98971,high school,3,4125,urban,169,74,fall,0,0,0
34599,26,female,87004,master,4,4937,urban,277,171,spring,1,0,0
34618,36,male,101004,high school,6,1055,urban,165,62,summer,0,1,0
34627,47,male,75914,doctorate,7,4950,rural,275,104,spring,1,1,0
34633,20,female,57886,doctorate,5,4824,rural,256,161,spring,0,1,0
34652,54,female,55416,master,8,2244,urban,237,9,fall,0,0,0
34654,22,male,45494,master,5,1654,suburban,125,144,spring,1,1,0
34655,41,male,92085,doctorate,0,2077,urban,101,231,winter,1,0,1
34658,33,non-binary,90428,high school,3,2550,urban,235,236,winter,1,0,0
34664,24,male,58869,high school,1,4252,suburban,255,50,spring,0,1,0
34674,33,male,27399,high school,0,1368,suburban,278,283,fall,0,0,1
34676,43,male,29986,high school,5,636,rural,44,114,summer,0,1,1
34683,30,male,35238,master,8,2278,urban,233,278,summer,1,0,0
34685,59,female,73344,bachelor,8,3771,rural,180,269,summer,1,0,0
34686,50,female,22522,master,9,4097,suburban,128,240,winter,0,1,1
34690,21,non-binary,118426,master,4,868,suburban,195,124,summer,0,1,0
34695,57,male,51985,doctorate,2,2229,rural,260,235,summer,1,1,0
34697,61,male,77746,bachelor,9,3816,rural,103,213,winter,1,0,0
34700,35,female,36479,master,9,2467,rural,136,77,winter,1,0,0
34701,51,non-binary,90085,bachelor,7,4968,rural,280,210,fall,1,1,0
34703,50,non-binary,86017,bachelor,1,4989,rural,238,275,fall,0,1,0
34714,60,female,58374,doctorate,5,3749,urban,33,265,spring,0,0,0
34715,42,non-binary,104363,high school,4,4759,suburban,149,73,spring,0,0,0
34716,43,non-binary,115315,master,3,3247,urban,46,298,spring,0,1,0
34718,45,male,72733,bachelor,8,4058,suburban,137,224,winter,0,0,0
34734,34,female,89178,doctorate,7,555,rural,223,82,fall,0,0,0
34746,61,non-binary,98351,high school,7,3266,urban,191,250,winter,1,0,1
34749,58,female,42185,high school,0,1151,urban,258,19,winter,1,1,0
34757,18,female,23403,doctorate,3,942,rural,275,82,summer,1,1,0
34761,38,female,98027,master,3,4171,suburban,40,21,fall,0,1,0
34768,62,female,105113,master,2,3333,suburban,185,263,winter,1,1,0
34770,68,non-binary,98700,master,7,1505,urban,263,174,winter,1,1,0
34771,51,female,101868,doctorate,1,3267,rural,163,11,spring,0,1,0
34778,55,female,53138,high school,8,3647,rural,26,275,spring,1,0,1
34790,19,female,50373,master,3,3882,rural,128,248,winter,0,0,0
34801,36,non-binary,22949,doctorate,0,4409,rural,240,163,summer,1,1,0
34804,60,female,112472,master,4,1044,urban,248,50,fall,1,1,0
34811,58,male,48022,master,7,1086,suburban,72,223,winter,0,1,1
34815,69,male,56001,high school,0,4953,urban,264,10,summer,0,1,0
34818,47,male,78774,high school,6,4160,suburban,18,180,summer,1,1,1
34820,56,male,73304,high school,1,1242,rural,203,44,spring,1,0,0
34828,42,female,116437,doctorate,5,3827,urban,92,138,fall,1,0,1
34832,69,male,82068,bachelor,8,4766,urban,205,282,winter,0,0,0
34835,32,non-binary,100792,high school,0,1215,suburban,106,109,fall,1,0,0
34838,56,female,23763,doctorate,6,1770,urban,129,287,winter,1,1,0
34840,20,non-binary,117783,master,5,3329,rural,261,191,fall,0,0,0
34857,40,non-binary,32618,doctorate,2,3588,rural,196,163,spring,1,1,0
34858,56,non-binary,69359,doctorate,5,4713,urban,60,136,winter,1,1,0
